Id,uid,company_name,company_description,company_industry,company_address,company_website
1578,http://www.fccsingapore.com/membership/directory/account/1578,SHAFT PH CONSULTING PTE LTD,"
SHAFT Ph Consulting was founded in early 2018 and it is therefore an agile professional firm with...
",ABC,"
                    High Street Center, 1 North Bridge Road, 
#08-08
                    SINGAPORE 
                    179094
",http://www.shaftph.com
1348,http://www.fccsingapore.com/membership/directory/account/1348,SHAHCAPITAL SINGAPORE PTE LTD,"
ShahCapital Global Solutions Hong Kong is a boutique Corporate Advisory and Investment consulting...
",ABC,"
                    60 PAYA LEBAR ROAD
# 11-06 PAYA LEBAR SQUARE
                    SINGAPORE 
                    409051
",http://www.shahcapitalglobal.com/
921,http://www.fccsingapore.com/membership/directory/account/921,"SHANGRI-LA HOTEL, SINGAPORE","
For almost half a century, Shangri-La Hotel, Singapore has been the accommodation of choice for...
",ABC,"
                    22 Orange Grove Road
                    SINGAPORE 
                    258350
",http://www.shangri-la.com/singapore
1226,http://www.fccsingapore.com/membership/directory/account/1226,SHANTI TRAVEL ASIA PTE,"
""Shanti"" is the word for peace, calm, tranquility and serenity in Sanskrit. We are committed to...
",ABC,"
                    16 Collier Quay 
#06-03 The Arcade
                    SINGAPORE 
                    049317
",http://www.shantitravel.com
1295,http://www.fccsingapore.com/membership/directory/account/1295,SHIFT TECHNOLOGY PTE LTD,"
Shift Technology provides insurance companies with an innovative SaaS (Software as a Service)...
",ABC,"
                    160 Robinson road 
# 27-05 SBF Center
                    SINGAPORE 
                    068914
",http://shift-technology.com
1644,http://www.fccsingapore.com/membership/directory/account/1644,SHISEIDO TRAVEL RETAIL ASIA PACIFIC PTE LTD,"
Shiseido is a Japanese prestige cosmetic & personal care company with Global Travel Retail and APAC...
",ABC,"
                    182 Cecil Street, 
#18-01, Frasers Tower
                    SINGAPORE 
                    069547
",www.shiseido.com
1669,http://www.fccsingapore.com/membership/directory/account/1669,SHOUBIJOUX PTE LTD,"
Retail vintage jewelery & handmade accessories, import goods from independent brands, occasionally...
",ABC,"
                    8 Wilkie Road, 
#03-01 Wilkie Edge
                    SINGAPORE 
                    228095
",https://shoubijoux.com/
784,http://www.fccsingapore.com/membership/directory/account/784,SIA PARTNERS,"
Founded in 1999, Sia Partners is an independent global management consulting firm and pioneer of...
",ABC,"
                    137 Market Street 
#10-02
                    SINGAPORE 
                    048943
",http://www.sia-partners.com
1128,http://www.fccsingapore.com/membership/directory/account/1128,SIGFOX,"
SIGFOX is the world’s leading provider of global, simple, cost–effective and energy–efficient...
",ABC,"
                    114 Lavender Street 
#12-78 CT HUB 2
                    SINGAPORE 
                    338729
",http://www.sigfox.com
609,http://www.fccsingapore.com/membership/directory/account/609,SILAB SOUTH EAST ASIA,"
Promotion of natural active ingredients for cosmetic and healthcare industries.
Our range of...
",ABC,"
                    541 Orchard Road
#09-01 Liat Towers
                    SINGAPORE 
                    238881
",http://www.silab.fr
1658,http://www.fccsingapore.com/membership/directory/account/1658,SIMMONS & SIMMONS JWS,"
Simmons & Simmons is an international legal practice. Our Singapore office opened in May 2013,...
",ABC,"
                    168 Robinson Rd
Capital Tower
                    SINGAPORE 
                    068912
",http://www.simmons-simmons.com/en/regions/asia/singapore
1593,http://www.fccsingapore.com/membership/directory/account/1593,SIMPLE START,"
Consulting activity: (Well being)
At home pregnancy and post-partum classes provided by birth and...
",ABC,"
                    28C Stanley street Singapore
                    SINGAPORE 
                    068737
",http://simplestartbyelsa.com
461,http://www.fccsingapore.com/membership/directory/account/461,SING'THEATRE LTD,"
Sing’theatre is an English–speaking professional theatre company created in 2006....
",ABC,"
                    21 Tan Quee Lan Street 
#02-10 Heritage Place
                    SINGAPORE 
                    188108
",http://www.singtheatre.com
615,http://www.fccsingapore.com/membership/directory/account/615,SINGAPOUR SUR SEINE,"
Singapour Sur Seine is specialised in guided tours of Singapore. Tours are tailor-made: they...
",ABC,"
                    54 Emerald Hill Road
                    SINGAPORE 
                    229330
",
1190,http://www.fccsingapore.com/membership/directory/account/1190,SINGEXPERIENCE PTE LTD,"
SingExperience moto is “When was the last time you did something for the first time?”
 
We...
",ABC,"
                    14 Greenmead Avenue
                    SINGAPORE 
                    289406
",http://singexperience.sg
1092,http://www.fccsingapore.com/membership/directory/account/1092,SISLEY SINGAPORE PTE LTD,"
Sisley is an independant French company that creates high-end skincare make-up and perfumes....
",ABC,"
                    #21-01 Wheelock Place 501 Orchard Road
                    SINGAPORE 
                    238880
",http://www.sisley-paris.com
1466,http://www.fccsingapore.com/membership/directory/account/1466,SLEEK,"
Sleek enables busy founders to set up their company and manage their compliance online. You can...
",ABC,"
                    28C Stanley Street
                    SINGAPORE 
                    068737
",https://www.sleek.sg
1277,http://www.fccsingapore.com/membership/directory/account/1277,SLIDO,"
Slido is an audience interaction platform for meetings and events. It allows event organisers to...
",ABC,"
                    Wework
71 Robinson Road
                    Singapore 
                    068895
",www.slido.com
1552,http://www.fccsingapore.com/membership/directory/account/1552,SMART BUILD ASIA,"
Smart Build Asia is the leading technology company helping construction companies during the...
",ABC,"
                    29B Mosque Street
                    SINGAPORE 
                    059507
",https://www.smartbuild.asia
1325,http://www.fccsingapore.com/membership/directory/account/1325,SMARTFOLIOS,"
Smartfolios is a B2B digital advisory and investment platform for financial institutions. 

We...
",ABC,"
                    55 Market Street 
#10-15
                    SINGAPORE 
                    048941
",www.smartfolios.com
865,http://www.fccsingapore.com/membership/directory/account/865,SMCP FASHION SINGAPORE PTE LTD,"
SMCP is a global leading company in the global apparel and accessories market with three distinct...
",ABC,"
                    135 Cecil Street, 
#10-01 MYP Plaza
                    SINGAPORE 
                    069536
",http://www.smcp.com
1556,http://www.fccsingapore.com/membership/directory/account/1556,SO FRANCE,"
So France, le Bistro Epicerie, is a multi-concept flagship store of 100% imported French products:...
",ABC,"
                    7 Fraser Street
#01-51-56 DUO Galleria
                    SINGAPORE 
                    189356
",http://www.so-france.sg
1249,http://www.fccsingapore.com/membership/directory/account/1249,SOCAPS ASIA PTE LTD,"
SOCAPS – TALENTED INDUSTRIAL SOLUTIONS

For over 35 years SOCAPS has provided a complete...
",ABC,"
                    541 Orchard Road
#09-01 Liat Towers
                    SINGAPORE 
                    238881
",www.socaps.coop
1575,http://www.fccsingapore.com/membership/directory/account/1575,SOCATRA SINGAPORE PTE LTD,"
 
In 1977, Socatra was created with the vision of providing oil producers with high quality and...
",ABC,"
                    152 Beach Road

#09-08 Gateway East
                    SINGAPORE 
                    189721
",http://www.socatra.com
665,http://www.fccsingapore.com/membership/directory/account/665,SOCIETE GENERALE,"
Societe Generale is one of the leading European financial services groups. Based on a diversified...
",ABC,"
                    8 Marina Boulevard 
#12-01 Marina Bay Financial Centre Tower 1
                    SINGAPORE 
                    018981
",http://www.societegenerale.sg
465,http://www.fccsingapore.com/membership/directory/account/465,SOCOMEC ASIA PACIFIC PTE LTD,"
Founded in 1922, Socomec is an industrial group with a workforce of 3500 people. Our core business...
",ABC,"
                    11 Ubi Road 1
#02-01 Meiban Industrial Building
                    SINGAPORE 
                    408723
",http://www.socomec.com
466,http://www.fccsingapore.com/membership/directory/account/466,SODEXO SERVICES ASIA PTE LTD,"
Founded in 1966 by Pierre Bellon in Marseilles, France, Sodexo is the worldwide leader in services...
",ABC,"
                    223 Mountbatten Road, 223@Mountbatten 
#02-28
                    SINGAPORE 
                    398008
",http://www.sodexo.com
1104,http://www.fccsingapore.com/membership/directory/account/1104,SODIAAL DAIRY TRADING SINGAPORE PTE LTD,"
Collecting and processing more than 5 billion liters of milk annually, Sodiaal is proud to be the...
",ABC,"
                    46 Kim Yam Road 

#02-03 The Herencia
                    SINGAPORE 
                    239351
",http://www.sodiaal.fr
1499,http://www.fccsingapore.com/membership/directory/account/1499,SOFITEL SINGAPORE CITY CENTRE,"
With 223 well-appointed rooms and over 20,000sqft of event space, Sofitel Singapore City Centre is...
",ABC,"
                    9 Wallich Street
                    SINGAPORE 
                    078885
",http://www.sofitel-singapore-citycentre.com
467,http://www.fccsingapore.com/membership/directory/account/467,SOFITEL SINGAPORE SENTOSA RESORT & SPA   |   SO SOFITEL SINGAPORE,"
SOFITEL SINGAPORE SENTOSA RESORT & SPA

Located in Singapore’s popular tourist destination –...
",ABC,"
                    2 Bukit Manis Road Sentosa  | 35 Robinson Road
                    SINGAPORE 
                    099891 | 068876
",www.sofitelsingaporesentosa.com
1254,http://www.fccsingapore.com/membership/directory/account/1254,SOILBUILD CONSTRUCTION GROUP LTD,"
Soilbuild Group Holdings Ltd is a leading integrated property group with a successful track record...
",ABC,"
                    23 Defu South Street 1
                    SINGAPORE 
                    533847
",http://www.soilbuild.com
427,http://www.fccsingapore.com/membership/directory/account/427,SOLVAY SPECIALTY CHEMICALS ASIA PACIFIC PTE. LTD.,"
Solvay is an advanced materials and specialty chemicals company, committed to developing chemistry...
",ABC,"
                    1 Biopolis Drive 
#05-01/06 AMNIOS
                    SINGAPORE 
                    138622
",http://www.solvay.com
1318,http://www.fccsingapore.com/membership/directory/account/1318,SOMERVILLE MEDIA,"
Global Corporate Video Production Services

Somerville Media is a leading producer of corporate...
",ABC,"
                    20 Maxwell Road 
#09-17 Maxwell House
                    SINGAPORE 
                    069113
",http://www.somervillemedia.com
669,http://www.fccsingapore.com/membership/directory/account/669,SOPEXA SOUTH EAST ASIA,"
SOPEXA is an international marketing and communication agency specialised in promotion,...
",ABC,"
                    15 Queen Street, 
#03-01, Tan Chong Tower
                    SINGAPORE 
                    188537
",http://www.sopexa.com
479,http://www.fccsingapore.com/membership/directory/account/479,SOPRA STERIA ASIA PTE LTD,"
Sopra Steria, a European leader in digital transformation, provides one of the most comprehensive...
",ABC,"
                    3 Fusionopolis Way
#12-20 Symbiosis
                    SINGAPORE 
                    138633
",http://www.soprasteria.sg
474,http://www.fccsingapore.com/membership/directory/account/474,SORBONNE-ASSAS INTERNATIONAL LAW SCHOOL - ASIA,"
Set up in 2011, Sorbonne–Assas International Law School is the first European law school, in...
",ABC,"
                    1 Ayer Rajah Avenue
                    SINGAPORE 
                    138676
",http://www.sorbonne-assas-ils.org
1508,http://www.fccsingapore.com/membership/directory/account/1508,SPARKLE DISTRIBUTION PTE LTD,"
Born from a deep rooted belief in the quality of organic products and
a proclaimed love for French...
",ABC,"
                    73 Farrer Drive
#11-01  
                    SINGAPORE 
                    259280
",http://www.sparkle-d.com
1387,http://www.fccsingapore.com/membership/directory/account/1387,SPHERANOVA,"
Innovation Management, Starts up and scaling up, Digital transformation, Change management in...
",ABC,"
                    53 rue Montmartre  
                    PARIS, FRANCE 
                    75002
",http://www.spheranova.com
1687,http://www.fccsingapore.com/membership/directory/account/1687,SPHERE CONSUMER PRODUCTS ASIA,"
With 16 production sites in Europe, of which 10 are located in France. SPHERE has grown, in...
",ABC,"
                    229 Mountbatten Road 
#03-38 Mountbatten Square
                    SINGAPORE 
                    398007
",http://www.sphere.eu
1460,http://www.fccsingapore.com/membership/directory/account/1460,SPRIM GLOBAL INVESTMENTS PTE LTD,"
SPRIM has 500+ people in 19 offices across 4 continents, finding solutions, discovering and...
",ABC,"
                    6 Rochester Park
                    SINGAPORE 
                    139217
",http://www.sprim.com
1253,http://www.fccsingapore.com/membership/directory/account/1253,STAREACH ASIA PTE LTD,"
Stareach is one of the largest mobile messaging gateway that can reach over 500 mobile operators...
",ABC,"
                    137 AMOY STREET
#02-01 FAR EAST SQUARE  
                    SINGAPORE 
                    049965
",http://www.stareach.com
1426,http://www.fccsingapore.com/membership/directory/account/1426,STERLING,"
Sterling is the leading provider of global mobility solution. We have been in the industry for over...
",ABC,"
                    4 Clementi Loop 
#01-03
                    SINGAPORE 
                    129810
",https://www.sterling.com/
481,http://www.fccsingapore.com/membership/directory/account/481,STMICROELECTRONICS ASIA PACIFIC,"
ST is a global semiconductor leader delivering intelligent and energy-efficient products and...
",ABC,"
                    5A Serangoon North Avenue 5
                    SINGAPORE 
                    554574
",http://www.st.com
1490,http://www.fccsingapore.com/membership/directory/account/1490,STONES INTERNATIONAL EXECUTIVE SEARCH PTE LTD,"
Stones International is a boutique Executive Search &  Leadership Advisory firm with a truly...
",ABC,"
                    8 Marina Boulevard
L11 Tower 1
Marina Bay Financial Centre
                    SINGAPORE 
                    018981
",http://www.stones-international.com
1534,http://www.fccsingapore.com/membership/directory/account/1534,"STRATE SCHOOL OF DESIGN, SINGAPORE","
For more than 20 years, Strate has been at the forefront of design institutions across Europe....
",ABC,"
                    National Design Centre 111 Middle Road, 
#02-04
                    SINGAPORE 
                    188969
",http://www.strate.education
1371,http://www.fccsingapore.com/membership/directory/account/1371,STUDIO K DESIGNS SINGAPORE,"
Studio K was born from a passion for interior design, furniture, and styling. 

We believe that...
",ABC,"
                    C/O The Consulting Boutique Pte Ltd, 101 Cecil Street, #18-12
                    SINGAPORE 
                    069533
",http://www.studioksingapore.com
484,http://www.fccsingapore.com/membership/directory/account/484,STUDIOMILOU SINGAPORE PTE LTD,"
Led by Jean Francios Milou, studioMilou is a leading international firm with branches in Singapore,...
",ABC,"
                    1 Coleman Street 
#07-09B The Adelphi
                    SINGAPORE 
                    179803
",http://www.studiomilou.fr
1066,http://www.fccsingapore.com/membership/directory/account/1066,SUEZ (SINGAPORE) SERVICES PTE LTD,"
We are in the era of the resource revolution. In a world facing high demographic growth, runaway...
",ABC,"
                    SUEZ (Singapore) Services Pte Ltd
298 Tiong Bahru Road, 
#12-06 Central Plaza
                    SINGAPORE 
                    168730
",https://www.suez.com
1680,http://www.fccsingapore.com/membership/directory/account/1680,SURGIRIS,"
Surgiris is headquartered in northern France, at the crossroads between Paris, London and Brussels....
",ABC,"
                    80 rue de la Gare
                    Croix 
                    59170
",http://www.surgiris.com/
485,http://www.fccsingapore.com/membership/directory/account/485,SURVIVAL CHIC LIFESTYLE MEMBERSHIP,"
Survival Chic (SC) is Singapore premier Dining & Lifestyle Membership, created in 2010 to help busy...
",ABC,"
                    16 Raffles Quay 
#33-02
                    SINGAPORE 
                    048581
",http://www.survivalchic.com
1119,http://www.fccsingapore.com/membership/directory/account/1119,SWAROVSKI SINGAPORE TRADING PTE LTD,"
Swarovski delivers a diverse portfolio of unmatched quality, craftsmanship, and creativity....
",ABC,"
                    2 Alexandra Road 
#03-01 Delta House  
                    SINGAPORE 
                    159919
",http://www.swarovskigroup.com
1588,http://www.fccsingapore.com/membership/directory/account/1588,SWIMTOFLY,"
Learn to Swim in 3 Steps |SwimtoFly® is a proven method to learn to swim in 3 steps any strokes...
",ABC,"
                    2 Sinaran Drive, Unit 23-01, Condo Soleil, Singapore 307 467
                    SINGAPORE 
                    307467
",http://www.swimtofly.com
1279,http://www.fccsingapore.com/membership/directory/account/1279,SYNTHESIO PTE LTD,"
Synthesio is a global, multi-lingual social media monitoring and research company, utilising a...
",ABC,"
                    One George Street -Level10@ the Great Room
                    SINGAPORE 
                    049145
",http://www.synthesio.com
489,http://www.fccsingapore.com/membership/directory/account/489,SYRES PTE LTD,"
Latest: Coverage in China and India

The expertise of Syres in quantitative and qualitative...
",ABC,"
                    391B Orchard Road 
#23-01 Ngee Ann City Tower B
                    SINGAPORE 
                    238874
",http://www.syres.com.sg
1497,http://www.fccsingapore.com/membership/directory/account/1497,SYSTEMX - INSTITUTE OF RESEARCH AND TECHNOLOGY,"
The Institute of Research and Technology (IRT) SystemX is an interdisciplinary thematic institute...
",ABC,"
                    2 Science Park Drive
#02-06 Spacemob Ascent
                    SINGAPORE 
                    118222
",http://www.irt-systemx.fr/en/
597,http://www.fccsingapore.com/membership/directory/account/597,T&C ART PTE LTD,"
YellowKorner opened its first gallery in Singapore in 2013 and now showcases an exclusive portfolio...
",ABC,"
                    ION Ochard, Orchard Turn 
#04-02
                    SINGAPORE 
                    238801
",http://www.yellowkorner.com
1059,http://www.fccsingapore.com/membership/directory/account/1059,TALENT FISHERS,"
Talent Fishers is the specialist for servicing international organizations with their HR &...
",ABC,"
                    38 Beach Road
#29-11 South Beach Tower
                    SINGAPORE 
                    189767
",http://www.talent-fishers.com/
736,http://www.fccsingapore.com/membership/directory/account/736,TALENTBANK PTE LTD,"
We bring a wealth of knowledge gleaned from the international and Asian corporate environment and...
",ABC,"
                    391B Orchard Road
L23 Tower B
                    SINGAPORE 
                    238874
",http://www.talentbank-asia.com
1363,http://www.fccsingapore.com/membership/directory/account/1363,TANEXO SINGAPORE PTE LTD,"
Tanexo is an Asia and Europe based manufacturer of precious exotic leathers for the luxury...
",ABC,"
                    96 Robinson Road
#11-04 SIF Building
                    SINGAPORE 
                    068899
",
226,http://www.fccsingapore.com/membership/directory/account/226,TEALE PTE LTD,"
Teale specialises in helping business and organisations manage and reduce their energy costs and...
",ABC,"
                    33B Pagoda Street
                    SINGAPORE 
                    059192
",http://www.teale.asia
1319,http://www.fccsingapore.com/membership/directory/account/1319,TECHNICOLOR ASIA PACIFIC HOLDINGS PTE LTD,"
Technicolor, a worldwide technology leader in the media and entertainment sector, is at the...
",ABC,"
                    8 Jurong Town Hall Road
#23-01 The JTC Summit
                    SINGAPORE 
                    609434
",http://www.technicolor.com
495,http://www.fccsingapore.com/membership/directory/account/495,TECHNIPFMC,"
TechnipFMC is a global leader in subsea, onshore/offshore, and surface projects. With our...
",ABC,"
                    149 Gul Circle
                    SINGAPORE 
                    629605
",http://www.technipfmc.com
496,http://www.fccsingapore.com/membership/directory/account/496,TELEDIRECT PTE LTD,"
Teledirect is a leading partner of outsourced business process services to growing brands around...
",ABC,"
                    750B Chai Chee Road 
#04-05 to 08 Viva Business Park
                    SINGAPORE 
                    469002
",http://www.teledirectgroup.com
1134,http://www.fccsingapore.com/membership/directory/account/1134,TENANT CS SINGAPORE,"
Tenant CS is an Asia Pacific based real estate consulting company acting exclusively for tenants....
",ABC,"
                    One George Street
#10-01
                    SINGAPORE 
                    049145
",http://www.tenantcs.com
1019,http://www.fccsingapore.com/membership/directory/account/1019,TEREOS ASIA PTE LTD,"
World's 3rd largest sugar group producing sugar, starch/sweeteners and alcohol/ethanol with growing...
",ABC,"
                    9 Raffles Place 
#58-00 Republic Plaza
                    SINGAPORE 
                    048619
",http://www.tereos.com/
1625,http://www.fccsingapore.com/membership/directory/account/1625,TERROIR PTE LTD,"
Terroir Wines is a labour of love by its partners. At Terroir, we aspire to break the tradition of...
",ABC,"
                    138 Robinson Road 
#29-04 Oxley Tower
                    SINGAPORE 
                    068906
",https://www.terroir.com.sg/
498,http://www.fccsingapore.com/membership/directory/account/498,THALES NSEA PTE LTD,"
Thales is a global technology leader for the Aerospace, Transport, Defence and Security markets....
",ABC,"
                    21 Changi North Rise
                    SINGAPORE 
                    498788
",http://www.thalesgroup.com
499,http://www.fccsingapore.com/membership/directory/account/499,THALES SOLUTIONS ASIA PTE LTD,"
Thales has been present in Singapore since 1973 and is today involved in the five main business...
",ABC,"
                    21 Changi North Rise
                    SINGAPORE 
                    498788
",http://www.thalesgroup.com
1257,http://www.fccsingapore.com/membership/directory/account/1257,THE APPLETREE GROUP PTE. LTD.,"
AppleTree is a private, entrepreneurial group operating in Asia with its Holding Company registered...
",ABC,"
                    33 PEKIN STREET 
#02-01 FAR EAST SQUARE
                    SINGAPORE 
                    048763
",http://www.appletree-asia.com/
791,http://www.fccsingapore.com/membership/directory/account/791,THE AULD ALLIANCE PTE LTD,"
A beautifully appointed bar in a heritage building, The Auld Alliance has one of the largest...
",ABC,"
                    9 Bras Basah Road 

#02-02A Hotel RendezVous Gallery  
                    SINGAPORE 
                    189559
",http://www.theauldalliance.sg
1388,http://www.fccsingapore.com/membership/directory/account/1388,THE FRENCH CELLAR PTE LTD,"
TheFrenchCellar.sg imports exclusive French wines directly from vineyards, carefully selected by...
",ABC,"
                    82 Genting Lane 

#07-00
                    SINGAPORE 
                    349567
",http://www.thefrenchcellar.sg
1030,http://www.fccsingapore.com/membership/directory/account/1030,THE GREEN AIRLINER SINGAPORE PTE LTD,"
The Green Airliner is an asset management company, which excels in commercial asset redeployment....
",ABC,"
                    10 Anson Road 
#12-14
                    SINGAPORE 
                    079903
",http://www.thegreenairliner.com
1651,http://www.fccsingapore.com/membership/directory/account/1651,THE GREEN GIRL PTE LTD,"
It's pretty simple, really: a box of French certified organic fruits and vegetables with a mix of...
",ABC,"
                    92 Amoy Street 
#02-01
                    SINGAPORE 
                    069911
",http://www.thegreengirl.sg
1670,http://www.fccsingapore.com/membership/directory/account/1670,THE HOUSE OF RUM PTE LTD,"
Importer and exclusive distributor of ISAUTIER's portfolio of brands, House of Rum is  reference...
",ABC,"
                    156 Hillcrest Road
                    SINGAPORE 
                    289026
",http://www.houseofrum.com.sg
1535,http://www.fccsingapore.com/membership/directory/account/1535,THE HUMAN FACTOR,"
The Human Factor supports:
-	Individuals in their lifelong journey to find and experience...
",ABC,"
                    9 Temasek Boulevard
#09-01 Suntec Tower 2
                    SINGAPORE 
                    038989
",http://www.thehumanfactor.com.sg
1439,http://www.fccsingapore.com/membership/directory/account/1439,THE NEW LUNCHER PTE LTD,"
The New Luncher is Asia’s first online lunchbox service for school children.
Our menus are...
",ABC,"
                    336 Smith street 
#04-304 New Bridge Centre
                    SINGAPORE 
                    050336
",https://thenewluncher.com/sg-en/
1676,http://www.fccsingapore.com/membership/directory/account/1676,THE PEOPLE AT WORK PTE LTD,"
The People at Work is a regional talent management consultancy with offices in Singapore, Shanghai,...
",ABC,"
                    19 Keppel Road, 
#03-09 Jit Poh Building
                    SINGAPORE 
                    089058
",http://www.thepeopleatwork.com/
1648,http://www.fccsingapore.com/membership/directory/account/1648,THE RIGHT LATITUDE,"
The Right Latitude provides services and training sessions on local culture and destination...
",ABC,"
                    10A Dix Road
                    SINGAPORE 
                    549688
",http://trl-1-290270.com/
1684,http://www.fccsingapore.com/membership/directory/account/1684,THE RING BOXING COMMUNITY SINGAPORE,"
Red Glove Management is a sports and event management company. Its portfolio includes The Ring...
",ABC,"
                    58 Kim Yam Road 
#01-01
                    SINGAPORE 
                    239359
",http://www.thering.sg
1328,http://www.fccsingapore.com/membership/directory/account/1328,"THE RITZ-CARLTON, MILLENIA SINGAPORE","
Located in the heart of Marina Bay and close to the city's most notable attractions, The...
",ABC,"
                    7 Raffles Avenue
                    SINGAPORE 
                    039799
",www.ritzcarlton.com/singapore
1446,http://www.fccsingapore.com/membership/directory/account/1446,THE SWATCH GROUP SEA PTE LTD,"
The Swatch Group is a Swiss manufacturer of watches and jewelry. The company was founded in 1983 by...
",ABC,"
                    1 Harbourfront Avenue 
#14-03/07 Keppel Bay Tower
                    SINGAPORE 
                    098632
",http://www.swatchgroup.com/en/
914,http://www.fccsingapore.com/membership/directory/account/914,THE VINTAGE WINE CLUB PTE LTD,"
Vintage is the French Wine wholesaler in Singapore, providing excellent quality wine at any price...
",ABC,"
                    49 Jalan Pemimpin
#01-13 APS Industrial Building
                    SINGAPORE 
                    577203
",http://www.thevintageclub.sg
695,http://www.fccsingapore.com/membership/directory/account/695,THEDIGITALCUBE,"
TheDigitalCube is a web design and digital marketing agency based in Singapore and Malaysia. We...
",ABC,"
                    50 Raffles Place L37 Singapore Land Tower
                    SINGAPORE 
                    048623
",https://www.thedigitalcube.com
1646,http://www.fccsingapore.com/membership/directory/account/1646,THEM YOU & ME LTD,"
We are digital marketing consultants and strategists, guiding business owners through their digital...
",ABC,"
                    28C Stanley Street
                    SINGAPORE 
                    068737
",http://www.themyouandme.com
1079,http://www.fccsingapore.com/membership/directory/account/1079,THEMYS LTS,"
Translation of legal...
",ABC,"
                    40 Third Street
East Coast Park
                    SINGAPORE 
                    455514
",
1081,http://www.fccsingapore.com/membership/directory/account/1081,THEMYS LTS,"
Using the relevant legal documentation can be critical in your business relationships. This is why...
",ABC,"
                    20 Jalan Hajijah, 
#01-23
                    SINGAPORE 
                    468726
",http://www.themyslts.com
965,http://www.fccsingapore.com/membership/directory/account/965,TIKEHAU IM ASIA,"
Tikehau Capital is an asset management and investment group, which manages €14.8 billion of...
",ABC,"
                    8 Marina View 
#15-07A Asia Square Tower 1
                    SINGAPORE 
                    018960
",www.tikehaucapital.com
509,http://www.fccsingapore.com/membership/directory/account/509,TIMEO-PERFORMANCE,"
We are a Skills Factory for Company Performance in Asia. 

Born and raised in Asia since 2008,...
",ABC,"
                    150 Cecil Street, 
#15-01
                    SINGAPORE 
                    069543
",http://www.timeo-performance.com
510,http://www.fccsingapore.com/membership/directory/account/510,TINUBU SQUARE SINGAPORE PTE LTD,"
Founded in 2000 by current senior management, Tinubu Square is a software vendor, leading expert in...
",ABC,"
                    65 Chulia Street, 
#46-00 OCBC Centre
                    SINGAPORE 
                    049513
",http://www.tinubu.com
780,http://www.fccsingapore.com/membership/directory/account/780,TIONG BAHRU BAKERY PTE LTD,"
As one of the very 1st French bakery in Singapore, our bakery revolutionised the way locals enjoy...
",ABC,"
                    60 Jalan Penjara
                    SINGAPORE 
                    149375
",http://www.tiongbahrubakery.com
1381,http://www.fccsingapore.com/membership/directory/account/1381,TLB PTE. LTD.,"
We are a specialised corporate legal solutions provider for broad spectrum commercial transactions...
",ABC,"
                    1 George Street
#10-01
                    SINGAPORE 
                    049145
",http://www.tlbfirm.com
1609,http://www.fccsingapore.com/membership/directory/account/1609,TMW ASIA,"
TMW designs and manufactures evaporator equipment  to treat the industrial wastewater. We provide...
",ABC,"
                    28C Stanley Street
                    SINGAPORE 
                    068737
",http://uk.tmw-technologies.com/
1582,http://www.fccsingapore.com/membership/directory/account/1582,TOPS CONSULT,"
TOPS Consult is an Operational Consulting & Executive Training Company with expertise in several...
",ABC,"
                    268 rue du Faubourg Saint-Honoré
                    PARIS 
                    75008
",http://topsconsult.com/fr/
1054,http://www.fccsingapore.com/membership/directory/account/1054,TOTAL E&P ASIA PACIFIC PTE LTD,"
Total E&P Asia Pacific is the regional headquarters which covers the exploration, development and...
",ABC,"
                    331 North Bridge Road 
#12-03 Odeon Towers
                    SINGAPORE 
                    188720
",http://www.total.com
512,http://www.fccsingapore.com/membership/directory/account/512,TOTAL OIL ASIA-PACIFIC PTE LTD,"
Total, a leading international oil and gas company and a major player in low-carbon energy is...
",ABC,"
                    331 North Bridge Road 
#23-01 Odeon Towers
                    SINGAPORE 
                    188720
",http://www.total.com
661,http://www.fccsingapore.com/membership/directory/account/661,TOTAL TRADING ASIA PTE LTD,"
Total Trading Asia Pte Ltd (“TTA”) is part of Total S.A.’s Trading & Shipping division,...
",ABC,"
                    250 North Bridge Road 
#39-00 Raffles City Tower
                    SINGAPORE 
                    179101
",www.total.com
515,http://www.fccsingapore.com/membership/directory/account/515,TOUTON FAR EAST PTE LTD,"
Founded in 1848, Touton is one of the oldest trading company and is now a leading global trader of...
",ABC,"
                    360 Orchard Road
#06-02 International Building  
                    SINGAPORE 
                    238869
",http://www.touton.fr
1340,http://www.fccsingapore.com/membership/directory/account/1340,TRAFIGURA GROUP PTE LTD,"
Founded in 1993, Trafigura is one of the largest physical commodities trading groups in the world....
",ABC,"
                    10 Collyer Quay
#29-00
                    SINGAPORE 
                    049315
",http://www.trafigura.com/
517,http://www.fccsingapore.com/membership/directory/account/517,TRANSFERTO,"
TransferTo is a B2B mobile payment network, interconnecting financial institutions and mobile...
",ABC,"
                    72 Anson Road 
#06-01 Anson House
                    SINGAPORE 
                    079911
",http://www.transfer-to.com
1571,http://www.fccsingapore.com/membership/directory/account/1571,TRESCAL (SINGAPORE) PTE LTD,"
Global specialists in calibration,Trescal provides a broad range of services for the test and...
",ABC,"
                    31 Ubi Road 1
#03-07 Aztech Building
                    SINGAPORE 
                    408694
",http://www.trescal.com
807,http://www.fccsingapore.com/membership/directory/account/807,TRILAKE PARTNERS PTE LTD,"
TriLake Partners Pte. Ltd. is a Singapore-based wealth management company holding a Capital Markets...
",ABC,"
                    39 Robinson Road 
#20-04 Robinson Point
                    SINGAPORE 
                    068911
",http://www.trilake-partners.com
